


Ganho: 5

0,-2.34343,-2.3428,-2.08387,0.468685,0.46856,0.416773
0,-4.43135,-4.42782,-4.1714,0.417584,0.417004,0.417508
0,-5.98893,-6.24153,-5.98906,0.311517,0.362742,0.363531
0,-7.52701,-7.80141,-7.54855,0.307617,0.311976,0.311899
0,-8.83513,-9.10965,-8.85653,0.261622,0.261648,0.261597
0,-10.0561,-10.3306,-9.99038,0.244197,0.24418,0.226769
0,-11.1861,-11.4601,-11.0351,0.226004,0.225912,0.208947
0,-12.1364,-12.4983,-12.0623,0.190048,0.207644,0.205438
0,-13.0072,-13.4564,-13.0198,0.174175,0.191615,0.191492
0,-13.8769,-14.326,-13.8462,0.173924,0.173924,0.165296
0,-14.6588,-15.1079,-14.6298,0.156384,0.156374,0.156703
0,-15.3515,-15.842,-15.3671,0.138536,0.146817,0.147471
0,-16.021,-16.5355,-16.0193,0.133898,0.138694,0.13044
0,-16.667,-17.1906,-16.6482,0.129219,0.131036,0.125778
0,-17.2698,-17.7934,-17.251,0.120547,0.120544,0.120564
0,-17.82,-18.3437,-17.8013,0.110047,0.110066,0.110063
0,-18.3518,-18.8664,-18.324,0.106365,0.104547,0.104535
0,-18.8225,-19.3542,-18.8292,0.0941385,0.0975503,0.10103
0,-19.2457,-19.8121,-19.2991,0.0846236,0.0915837,0.0939813
0,-19.6572,-20.2112,-19.7404,0.0823076,0.0798135,0.088258
0,-20.0469,-20.5884,-20.1301,0.0779434,0.0754518,0.0779466
0,-20.4146,-20.9364,-20.4976,0.0735332,0.0695973,0.0735027
0,-20.7532,-21.2621,-20.8367,0.0677222,0.065131,0.067812
0,-21.061,-21.5609,-21.1487,0.0615708,0.0597792,0.0624063
0,-21.337,-21.8598,-21.4607,0.0551972,0.0597792,0.0624063
0,-21.613,-22.1205,-21.7404,0.0551972,0.0521277,0.0559422
0,-21.8495,-22.3811,-21.9854,0.0473025,0.0521277,0.0489961
0,-22.086,-22.6418,-22.2304,0.0473025,0.0521277,0.0489961
0,-22.3225,-22.8199,-22.4363,0.0473025,0.0356246,0.0411845
0,-22.5166,-22.998,-22.6423,0.0388148,0.0356246,0.0411845
0,-22.7107,-23.1761,-22.8482,0.0388148,0.0356246,0.0411845
0,-22.9048,-23.3543,-23.0541,0.0388148,0.0356246,0.0411845
0,-23.0988,-23.5324,-23.26,0.0388148,0.0356246,0.0411845
0,-23.2215,-23.7105,-23.4659,0.0245289,0.0356246,0.0411845
0,-23.3441,-23.8886,-23.6719,0.0245289,0.0356246,0.0411845
0,-23.4668,-24.0667,-23.8778,0.0245289,0.0356246,0.0411845
0,-23.5894,-24.2449,-24.0837,0.0245289,0.0356246,0.0411845
0,-23.7121,-24.423,-24.2896,0.0245289,0.0356246,0.0411845
0,-23.8347,-24.6011,-24.4956,0.0245289,0.0356246,0.0411845
0,-23.9574,-24.7792,-24.7015,0.0245289,0.0356246,0.0411845
0,-24.08,-24.9574,-24.9074,0.0245289,0.0356246,0.0411845
0,-24.2026,-25.1355,-25.1133,0.0245289,0.0356246,0.0411845
0,-24.3253,-25.3136,-25.3192,0.0245289,0.0356246,0.0411845
0,-24.4479,-25.4917,-25.5252,0.0245289,0.0356246,0.0411845
0,-24.5706,-25.6699,-25.7311,0.0245289,0.0356246,0.0411845
0,-24.6932,-25.848,-25.937,0.0245289,0.0356246,0.0411845
0,-24.8159,-26.0261,-26.1429,0.0245289,0.0356246,0.0411845
0,-24.9385,-26.2042,-26.3489,0.0245289,0.0356246,0.0411845
0,-25.0612,-26.3823,-26.5548,0.0245289,0.0356246,0.0411845
